1	0.000000
2	0.000552
3	0.001103
4	0.001655
5	0.002207
6	0.002758
7	0.003309
8	0.003860
9	0.004411
10	0.004962
11	0.005512
12	0.006062
13	0.006611
14	0.007160
15	0.007709
16	0.008257
17	0.008805
18	0.009352
19	0.009898
20	0.010444
21	0.010990
22	0.011534
23	0.012078
24	0.012621
25	0.013164
26	0.013705
27	0.014246
28	0.014786
29	0.015325
30	0.015863
31	0.016400
32	0.016937
33	0.017472
34	0.018006
35	0.018539
36	0.019071
37	0.019601
38	0.020131
39	0.020659
40	0.021186
41	0.021712
42	0.022237
43	0.022760
44	0.023282
45	0.023802
46	0.024321
47	0.024839
48	0.025355
49	0.025870
50	0.026383
51	0.026895
52	0.027405
53	0.027913
54	0.028420
55	0.028926
56	0.029429
57	0.029931
58	0.030431
59	0.030930
60	0.031426
61	0.031921
62	0.032414
63	0.032905
64	0.033395
65	0.033882
66	0.034368
67	0.034851
68	0.035333
69	0.035812
70	0.036290
71	0.036766
72	0.037240
73	0.037711
74	0.038181
75	0.038648
76	0.039114
77	0.039577
78	0.040038
79	0.040497
80	0.040954
81	0.041409
82	0.041861
83	0.042311
84	0.042759
85	0.043205
86	0.043648
87	0.044090
88	0.044528
89	0.044965
90	0.045399
91	0.045831
92	0.046261
93	0.046688
94	0.047113
95	0.047536
96	0.047956
97	0.048374
98	0.048789
99	0.049203
100	0.049613
101	0.050021
102	0.050427
103	0.050831
104	0.051231
105	0.051630
106	0.052026
107	0.052420
108	0.052811
109	0.053199
110	0.053586
111	0.053969
112	0.054351
113	0.054729
114	0.055106
115	0.055480
116	0.055851
117	0.056220
118	0.056586
119	0.056950
120	0.057312
121	0.057671
122	0.058027
123	0.058381
124	0.058733
125	0.059082
126	0.059429
127	0.059773
128	0.060115
129	0.060454
130	0.060791
131	0.061125
132	0.061457
133	0.061787
134	0.062114
135	0.062439
136	0.062761
137	0.063081
138	0.063399
139	0.063714
140	0.064027
141	0.064337
142	0.064645
143	0.064951
144	0.065254
145	0.065556
146	0.065854
147	0.066151
148	0.066445
149	0.066737
150	0.067027
151	0.067314
152	0.067600
153	0.067883
154	0.068163
155	0.068442
156	0.068718
157	0.068993
158	0.069265
159	0.069535
160	0.069803
161	0.070069
162	0.070332
163	0.070594
164	0.070854
165	0.071111
166	0.071367
167	0.071621
168	0.071872
169	0.072122
170	0.072370
171	0.072616
172	0.072860
173	0.073102
174	0.073342
175	0.073580
176	0.073817
177	0.074052
178	0.074285
179	0.074516
180	0.074746
181	0.074974
182	0.075200
183	0.075424
184	0.075647
185	0.075869
186	0.076088
187	0.076306
188	0.076523
189	0.076738
190	0.076952
191	0.077164
192	0.077374
193	0.077583
194	0.077791
195	0.077998
